angle,Velocidade,Tempo
89,-25.97,66.44
89,-25.97,66.44
89,-25.97,66.44
0,0.00,0.00
0,0.00,0.00
102,-26.51,66.51
102,-26.51,66.51
107,-24.83,66.54
107,-24.83,66.54
111,-25.15,66.58
111,-25.15,66.58
118,-25.61,66.61
118,-25.61,66.61
122,-25.72,66.65
122,-25.72,66.65
127,-26.49,66.68
127,-26.49,66.68
135,-27.46,66.72
135,-27.46,66.72
140,-28.07,66.75
140,-28.07,66.75
145,-26.32,66.79
145,-26.32,66.79
151,-28.35,66.82
151,-28.35,66.82
156,-28.31,66.86
156,-28.31,66.86
161,-28.41,606.89
161,-28.41,606.89
0,0.93,0.93
0,0.93,0.93
173,-28.84,66.96
173,-28.84,66.96
177,-27.92,67.00
177,-27.92,67.00
185,-29.60,67.04
185,-29.60,67.04
190,-29.60,67.07
190,-29.60,67.07
194,-29.04,67.11
194,-29.04,67.11
203,-29.29,67.14
203,-29.29,67.14
207,-29.87,67.18
207,-29.87,67.18
212,-29.67,67.21
212,-29.67,67.21
219,-30.12,67.25
219,-30.12,67.25
224,-30.84,67.28
224,-30.84,67.28
229,-29.43,67.32
229,-29.43,67.32
237,-30.51,67.35
237,-30.51,67.35
243,-30.18,67.39
243,-30.18,67.39
248,-31.60,67.42
248,-31.60,67.42
255,-30.44,67.46
255,-30.44,67.46
261,-31.10,67.49
261,-31.10,67.49
267,-32.79,67.53
267,-32.79,67.53
276,-32.40,67.56
276,-32.40,67.56
282,-34.14,607.60
282,-34.14,607.60
0,0.63,0.63
0,0.63,0.63
296,-34.52,67.67
296,-34.52,67.67
302,-34.93,67.70
302,-34.93,67.70
309,-36.64,67.74
309,-36.64,67.74
319,-35.59,67.77
319,-35.59,67.77
326,-33.90,67.81
326,-33.90,67.81
331,-33.93,67.84
331,-33.93,67.84
339,-33.21,67.87
339,-33.21,67.87
345,-34.09,67.91
345,-34.09,67.91
351,-33.69,67.94
351,-33.69,67.94
1,-33.84,67.98
1,-33.84,67.98
6,-32.94,68.01
6,-32.94,68.01
12,-34.24,68.05
12,-34.24,68.05
18,-33.30,68.08
18,-33.30,68.08
26,-33.71,68.11
26,-33.71,68.11
31,-34.07,68.15
31,-34.07,68.15
38,-34.84,68.18
38,-34.84,68.18
44,-34.90,68.22
44,-34.90,68.22
54,-34.53,68.25
54,-34.53,68.25
60,-34.98,68.28
60,-34.98,68.28
66,-33.89,68.32
66,-33.89,68.32
66,-33.89,68.32
0,0.00,0.00
0,0.00,0.00
82,-36.32,68.39
82,-36.32,68.39
89,-35.28,68.42
89,-35.28,68.42
95,-36.62,68.45
95,-36.62,68.45
106,-36.07,68.49
106,-36.07,68.49
113,-36.75,68.52
113,-36.75,68.52
120,-36.78,68.56
120,-36.78,68.56
129,-37.14,68.59
129,-37.14,68.59
136,-37.78,68.63
136,-37.78,68.63
142,-36.65,68.66
142,-36.65,68.66
153,-37.11,68.70
153,-37.11,68.70
160,-37.61,68.73
160,-37.61,68.73
166,-36.76,68.77
166,-36.76,68.77
175,-37.11,68.80
175,-37.11,68.80
181,-36.61,68.84
181,-36.61,68.84
188,-38.00,68.87
188,-38.00,68.87
199,-38.21,68.91
199,-38.21,68.91
205,-37.74,68.94
205,-37.74,68.94
212,-39.36,68.98
212,-39.36,68.98
222,-39.32,69.01
222,-39.32,69.01
229,-39.34,69.05
229,-39.34,69.05
236,-40.70,69.08
236,-40.70,69.08
249,-40.05,609.12
249,-40.05,609.12
0,0.15,0.15
0,0.15,0.15
264,-40.92,69.19
264,-40.92,69.19
274,-38.83,69.22
274,-38.83,69.22
282,-39.74,69.26
282,-39.74,69.26
289,-40.03,69.29
289,-40.03,69.29
302,-41.39,69.33
302,-41.39,69.33
310,-39.95,69.36
310,-39.95,69.36
317,-38.56,69.40
317,-38.56,69.40
327,-40.27,69.43
327,-40.27,69.43
332,-41.14,69.47
332,-41.14,69.47
342,-39.22,69.50
342,-39.22,69.50
353,-39.50,69.54
353,-39.50,69.54
0,-39.63,69.57
0,-39.63,69.57
7,-38.08,69.61
7,-38.08,69.61
13,-38.26,69.64
13,-38.26,69.64
22,-39.60,69.67
22,-39.60,69.67
29,-39.29,69.71
29,-39.29,69.71
36,-40.12,69.74
36,-40.12,69.74
46,-41.61,69.78
46,-41.61,69.78
56,-40.74,69.81
56,-40.74,69.81
61,-41.49,69.84
61,-41.49,69.84
71,-42.05,69.88
71,-42.05,69.88
81,-40.64,69.91
81,-40.64,69.91
88,-41.89,69.94
88,-41.89,69.94
88,-41.89,69.94
0,0.00,0.00
0,0.00,0.00
104,-41.41,70.01
104,-41.41,70.01
117,-41.80,70.05
117,-41.80,70.05
124,-44.49,70.08
124,-44.49,70.08
132,-42.99,70.12
132,-42.99,70.12
142,-42.71,70.15
142,-42.71,70.15
150,-43.93,70.19
150,-43.93,70.19
158,-43.04,70.22
158,-43.04,70.22
170,-40.78,70.26
170,-40.78,70.26
177,-41.10,70.29
177,-41.10,70.29
184,-41.09,70.33
184,-41.09,70.33
194,-41.49,70.36
194,-41.49,70.36
201,-42.83,70.40
201,-42.83,70.40
214,-43.79,70.43
214,-43.79,70.43
222,-44.02,700.47
222,-44.02,700.47
0,0.50,0.50
0,0.50,0.50
238,-44.93,70.54
238,-44.93,70.54
250,-44.09,70.57
250,-44.09,70.57
258,-42.56,70.61
258,-42.56,70.61
267,-44.30,70.64
267,-44.30,70.64
275,-43.59,70.68
275,-43.59,70.68
289,-43.43,70.71
289,-43.43,70.71
298,-44.53,70.75
298,-44.53,70.75
310,-45.85,70.78
310,-45.85,70.78
318,-44.49,70.82
318,-44.49,70.82
326,-43.10,70.85
326,-43.10,70.85
337,-43.72,70.89
337,-43.72,70.89
347,-43.83,70.92
347,-43.83,70.92
355,-43.01,70.96
355,-43.01,70.96
5,-42.97,70.99
5,-42.97,70.99
12,-43.65,71.03
12,-43.65,71.03
20,-43.74,71.06
20,-43.74,71.06
28,-43.81,71.09
28,-43.81,71.09
41,-44.45,71.13
41,-44.45,71.13
49,-47.01,71.16
49,-47.01,71.16
57,-46.15,71.20
57,-46.15,71.20
68,-43.67,71.23
68,-43.67,71.23
76,-46.00,71.26
76,-46.00,71.26
84,-45.51,71.30
84,-45.51,71.30
98,-47.84,71.33
98,-47.84,71.33
107,-44.54,71.37
107,-44.54,71.37
115,-43.95,71.40
115,-43.95,71.40
123,-43.66,71.44
123,-43.66,71.44
133,-44.52,71.47
133,-44.52,71.47
141,-44.18,71.51
141,-44.18,71.51
149,-43.51,71.54
149,-43.51,71.54
162,-45.50,71.58
162,-45.50,71.58
169,-45.69,71.61
169,-45.69,71.61
177,-45.76,71.65
177,-45.76,71.65
187,-43.24,71.68
187,-43.24,71.68
195,-43.82,71.72
195,-43.82,71.72
203,-45.43,71.75
203,-45.43,71.75
214,-45.62,71.79
214,-45.62,71.79
225,-47.14,71.82
225,-47.14,71.82
234,-45.33,71.86
234,-45.33,71.86
246,-46.07,71.89
246,-46.07,71.89
255,-46.69,71.93
255,-46.69,71.93
264,-46.65,71.96
264,-46.65,71.96
273,-44.05,72.00
273,-44.05,72.00
281,-46.16,72.03
281,-46.16,72.03
297,-45.66,72.07
297,-45.66,72.07
308,-43.33,72.10
308,-43.33,72.10
316,-46.18,72.14
316,-46.18,72.14
325,-45.05,72.17
325,-45.05,72.17
338,-43.97,72.21
338,-43.97,72.21
346,-44.54,72.24
346,-44.54,72.24
354,-43.85,702.28
354,-43.85,702.28
0,0.00,0.00
0,0.00,0.00
12,-44.61,72.34
12,-44.61,72.34
20,-44.36,72.38
20,-44.36,72.38
28,-44.99,72.41
28,-44.99,72.41
41,-45.03,72.45
41,-45.03,72.45
49,-46.12,72.48
49,-46.12,72.48
57,-45.25,72.51
57,-45.25,72.51
68,-43.31,72.55
68,-43.31,72.55
76,-46.86,72.58
76,-46.86,72.58
85,-47.97,72.62
85,-47.97,72.62
94,-47.75,72.65
94,-47.75,72.65
108,-44.79,72.68
108,-44.79,72.68
116,-44.48,72.72
116,-44.48,72.72
125,-47.01,72.75
125,-47.01,72.75
133,-48.33,72.79
133,-48.33,72.79
144,-46.40,72.82
144,-46.40,72.82
153,-46.03,72.86
153,-46.03,72.86
158,-45.70,72.89
158,-45.70,72.89
174,-46.06,72.93
174,-46.06,72.93
182,-44.14,72.96
182,-44.14,72.96
190,-45.79,73.00
190,-45.79,73.00
201,-46.83,73.03
201,-46.83,73.03
209,-45.93,73.07
209,-45.93,73.07
223,-45.65,73.10
223,-45.65,73.10
231,-46.77,73.14
231,-46.77,73.14
240,-48.85,73.17
240,-48.85,73.17
249,-47.91,73.21
249,-47.91,73.21
256,-49.32,73.24
256,-49.32,73.24
271,-47.72,73.28
271,-47.72,73.28
284,-48.92,73.31
284,-48.92,73.31
296,-47.34,73.35
296,-47.34,73.35
305,-47.32,73.38
305,-47.32,73.38
314,-48.61,73.42
314,-48.61,73.42
329,-46.98,73.45
329,-46.98,73.45
337,-46.48,73.49
337,-46.48,73.49
346,-46.28,73.52
346,-46.28,73.52
356,-45.34,73.56
356,-45.34,73.56
4,-46.17,730.00
4,-46.17,730.00
12,-47.36,730.63
12,-47.36,730.63
21,-48.59,73.00
21,-48.59,73.00
35,-50.04,73.00
35,-50.04,73.00
44,-49.48,730.73
44,-49.48,730.73
53,-47.91,73.00
53,-47.91,73.00
61,-47.93,73.00
61,-47.93,73.00
72,-47.89,730.83
72,-47.89,730.83
81,-47.03,73.00
81,-47.03,73.00
93,-48.83,73.00
93,-48.83,73.00
105,-48.98,73.93
105,-48.98,73.93
108,-48.19,703.97
108,-48.19,703.97
0,0.00,0.00
0,0.00,0.00
131,-48.72,74.04
131,-48.72,74.04
143,-48.90,74.07
143,-48.90,74.07
155,-47.26,74.11
155,-47.26,74.11
160,-47.56,74.14
160,-47.56,74.14
168,-47.55,74.18
168,-47.55,74.18
182,-47.53,74.21
182,-47.53,74.21
193,-47.80,74.25
193,-47.80,74.25
202,-49.03,74.28
202,-49.03,74.28
210,-49.43,74.32
210,-49.43,74.32
222,-47.80,74.35
222,-47.80,74.35
234,-48.14,74.39
234,-48.14,74.39
243,-49.93,74.42
243,-49.93,74.42
253,-50.09,74.46
253,-50.09,74.46
269,-50.32,74.49
269,-50.32,74.49
279,-50.22,74.53
279,-50.22,74.53
288,-48.46,74.56
288,-48.46,74.56
301,-48.51,74.60
301,-48.51,74.60
310,-50.20,74.63
310,-50.20,74.63
320,-49.90,704.67
320,-49.90,704.67
0,0.70,0.70
0,0.70,0.70
340,-46.54,74.74
340,-46.54,74.74
351,-46.44,74.77
351,-46.44,74.77
351,-46.44,74.81
351,-46.44,74.81
10,-48.10,74.84
10,-48.10,74.84
18,-48.39,74.88
18,-48.39,74.88
32,-48.14,74.91
32,-48.14,74.91
41,-48.72,74.94
41,-48.72,74.94
50,-50.64,74.98
50,-50.64,74.98
59,-49.47,75.01
59,-49.47,75.01
62,-49.86,75.05
62,-49.86,75.05
79,-48.84,75.08
79,-48.84,75.08
88,-49.19,75.11
88,-49.19,75.11
98,-52.07,75.15
98,-52.07,75.15
98,-52.07,75.15
0,0.00,0.00
0,0.00,0.00
121,-47.02,75.22
121,-47.02,75.22
124,-48.31,75.25
124,-48.31,75.25
139,-50.34,75.29
139,-50.34,75.29
151,-48.90,75.32
151,-48.90,75.32
159,-48.20,75.36
159,-48.20,75.36
168,-48.19,75.39
168,-48.19,75.39
181,-47.22,75.43
181,-47.22,75.43
190,-47.39,75.46
190,-47.39,75.46
201,-48.98,75.50
201,-48.98,75.50
210,-49.59,75.53
210,-49.59,75.53
218,-48.98,75.57
218,-48.98,75.57
234,-48.45,75.60
234,-48.45,75.60
237,-48.77,75.64
237,-48.77,75.64
253,-50.82,75.67
253,-50.82,75.67
265,-49.30,75.71
265,-49.30,75.71
275,-48.35,705.74
275,-48.35,705.74
0,0.78,0.78
0,0.78,0.78
281,-50.10,75.81
281,-50.10,75.81
281,-50.10,75.85
281,-50.10,75.85
281,-50.10,75.88
281,-50.10,75.88
331,-50.54,75.92
331,-50.54,75.92
339,-48.21,75.95
339,-48.21,75.95
348,-48.59,75.99
348,-48.59,75.99
357,-49.34,76.02
357,-49.34,76.02
11,-47.71,76.06
11,-47.71,76.06
19,-47.73,76.09
19,-47.73,76.09
27,-49.36,76.13
27,-49.36,76.13
27,-49.36,76.16
27,-49.36,76.16
27,-49.36,76.19
27,-49.36,76.19
27,-49.36,76.23
27,-49.36,76.23
27,-49.36,76.26
27,-49.36,76.26
76,-48.85,76.30
76,-48.85,76.30
88,-51.17,76.33
88,-51.17,76.33
98,-50.42,76.36
98,-50.42,76.36
107,-45.96,76.40
107,-45.96,76.40
115,-48.35,76.43
115,-48.35,76.43
130,-49.95,76.47
130,-49.95,76.47
130,-49.95,76.50
130,-49.95,76.50
150,-47.91,76.54
150,-47.91,76.54
150,-47.91,76.57
150,-47.91,76.57
164,-49.11,76.61
164,-49.11,76.61
181,-48.18,76.64
181,-48.18,76.64
190,-49.28,76.68
190,-49.28,76.68
198,-49.00,76.71
198,-49.00,76.71
201,-49.37,76.75
201,-49.37,76.75
216,-48.76,76.78
216,-48.76,76.78
227,-49.64,76.82
227,-49.64,76.82
243,-50.30,76.85
243,-50.30,76.85
252,-49.95,76.89
252,-49.95,76.89
256,-50.25,76.92
256,-50.25,76.92
256,-50.25,76.96
256,-50.25,76.96
256,-50.25,76.99
256,-50.25,76.99
256,-50.25,77.03
256,-50.25,77.03
256,-50.25,77.06
256,-50.25,77.06
317,-46.19,77.10
317,-46.19,77.10
326,-48.15,77.13
326,-48.15,77.13
340,-47.80,77.17
340,-47.80,77.17
343,-46.68,77.20
343,-46.68,77.20
357,-45.27,77.24
357,-45.27,77.24
5,-47.75,770.00
5,-47.75,770.00
16,-48.10,770.31
16,-48.10,770.31
24,-47.70,77.00
24,-47.70,77.00
33,-48.91,77.00
33,-48.91,77.00
47,-49.23,770.41
47,-49.23,770.41
44,44.00,44.00
44,44.00,44.00
64,-48.68,77.48
64,-48.68,77.48
73,-46.37,77.51
73,-46.37,77.51
84,-46.52,77.54
84,-46.52,77.54
93,-48.10,77.58
93,-48.10,77.58
102,-49.07,77.61
102,-49.07,77.61
111,-48.31,77.65
111,-48.31,77.65
125,-45.76,77.68
125,-45.76,77.68
128,-45.43,77.72
128,-45.43,77.72
136,-45.70,77.75
136,-45.70,77.75
136,-45.70,77.79
136,-45.70,77.79
162,-48.03,77.82
162,-48.03,77.82
167,-45.78,77.86
167,-45.78,77.86
175,-44.56,77.89
175,-44.56,77.89
175,-44.56,77.93
175,-44.56,77.93
193,-46.32,77.96
193,-46.32,77.96
204,-46.52,708.00
204,-46.52,708.00
0,0.03,0.03
0,0.03,0.03
227,-47.12,78.07
227,-47.12,78.07
236,-47.29,78.10
236,-47.29,78.10
236,-47.29,78.14
236,-47.29,78.14
260,-47.63,78.17
260,-47.63,78.17
273,-46.90,78.21
273,-46.90,78.21
282,-46.93,78.24
282,-46.93,78.24
297,-45.95,78.28
297,-45.95,78.28
305,-45.11,78.31
305,-45.11,78.31
308,-45.71,78.35
308,-45.71,78.35
323,-47.83,78.38
323,-47.83,78.38
334,-45.94,78.42
334,-45.94,78.42
343,-45.16,78.45
343,-45.16,78.45
351,-45.62,78.49
351,-45.62,78.49
4,-45.04,708.52
4,-45.04,708.52
12,-44.15,78.56
12,-44.15,78.56
19,-43.52,78.59
19,-43.52,78.59
30,-45.17,78.62
30,-45.17,78.62
38,-46.22,78.66
38,-46.22,78.66
46,-46.23,78.69
46,-46.23,78.69
54,-47.37,78.72
54,-47.37,78.72
68,-45.50,78.76
68,-45.50,78.76
77,-46.79,78.79
77,-46.79,78.79
79,-45.78,78.83
79,-45.78,78.83
79,-45.78,78.86
79,-45.78,78.86
79,-45.78,78.89
79,-45.78,78.89
79,-45.78,78.93
79,-45.78,78.93
79,-45.78,78.96
79,-45.78,78.96
114,-48.26,79.00
114,-48.26,79.00
114,-48.26,79.03
114,-48.26,79.03
125,-46.23,79.07
125,-46.23,79.07
136,-46.97,79.10
136,-46.97,79.10
153,-47.52,79.14
153,-47.52,79.14
169,-44.41,79.17
169,-44.41,79.17
169,-44.41,79.21
169,-44.41,79.21
201,-45.75,79.24
201,-45.75,79.24
203,-45.62,79.28
203,-45.62,79.28
203,-45.62,79.31
203,-45.62,79.31
203,-45.62,79.35
203,-45.62,79.35
203,-45.62,79.38
203,-45.62,79.38
246,-46.46,79.42
246,-46.46,79.42
252,-46.07,79.45
252,-46.07,79.45
252,-46.07,79.49
252,-46.07,79.49
252,-46.07,79.52
252,-46.07,79.52
252,-46.07,79.56
252,-46.07,79.56
252,-46.07,79.59
252,-46.07,79.59
252,-46.07,79.63
252,-46.07,79.63
252,-46.07,79.66
252,-46.07,79.66
328,-45.91,79.70
328,-45.91,79.70
340,-46.45,79.73
340,-46.45,79.73
351,-45.96,79.77
351,-45.96,79.77
351,-45.96,79.80
351,-45.96,79.80
7,-46.35,79.00
7,-46.35,79.00
20,-45.07,79.87
20,-45.07,79.87
28,-46.21,79.90
28,-46.21,79.90
36,-46.39,79.94
36,-46.39,79.94
47,-45.54,79.97
47,-45.54,79.97
47,-45.54,80.01
47,-45.54,80.01
64,-48.22,80.04
64,-48.22,80.04
69,-46.92,80.07
69,-46.92,80.07
69,-46.92,80.11
69,-46.92,80.11
87,-46.80,80.14
87,-46.80,80.14
87,-46.80,80.18
87,-46.80,80.18
87,-46.80,80.21
87,-46.80,80.21
87,-46.80,80.24
87,-46.80,80.24
87,-46.80,80.28
87,-46.80,80.28
87,-46.80,80.31
87,-46.80,80.31
87,-46.80,80.35
87,-46.80,80.35
87,-46.80,80.38
87,-46.80,80.38
87,-46.80,80.41
87,-46.80,80.41
87,-46.80,80.41
0,0.00,0.00
0,0.00,0.00
87,-46.80,80.48
87,-46.80,80.48
87,-46.80,80.52
87,-46.80,80.52
87,-46.80,80.55
87,-46.80,80.55
165,-45.72,80.58
165,-45.72,80.58
165,-45.72,80.62
165,-45.72,80.62
165,-45.72,80.65
165,-45.72,80.65
165,-45.72,80.69
165,-45.72,80.69
165,-45.72,80.72
165,-45.72,80.72
195,-45.82,80.76
195,-45.82,80.76
195,-45.82,80.79
195,-45.82,80.79
195,-45.82,80.83
195,-45.82,80.83
195,-45.82,80.86
195,-45.82,80.86
195,-45.82,80.90
195,-45.82,80.90
195,-45.82,80.93
195,-45.82,80.93
241,-46.81,80.97
241,-46.81,80.97
250,-45.85,81.00
250,-45.85,81.00
277,-45.91,81.04
277,-45.91,81.04
277,-45.91,81.07
277,-45.91,81.07
293,-48.11,81.11
293,-48.11,81.11
293,-48.11,81.14
293,-48.11,81.14
293,-48.11,81.18
293,-48.11,81.18
293,-48.11,81.21
293,-48.11,81.21
293,-48.11,801.25
293,-48.11,801.25
28,28.00,28.00
28,28.00,28.00
20,-45.74,81.03
20,-45.74,81.03
23,-45.76,81.35
23,-45.76,81.35
23,-45.76,81.39
23,-45.76,81.39
39,-47.49,81.42
39,-47.49,81.42
39,-47.49,81.46
39,-47.49,81.46
39,-47.49,81.49
39,-47.49,81.49
39,-47.49,81.52
39,-47.49,81.52
39,-47.49,81.56
39,-47.49,81.56
86,-47.83,81.59
86,-47.83,81.59
86,-47.83,81.62
86,-47.83,81.62
86,-47.83,81.66
86,-47.83,81.66
86,-47.83,81.69
86,-47.83,81.69
86,-47.83,81.73
86,-47.83,81.73
86,-47.83,81.76
86,-47.83,81.76
86,-47.83,81.79
86,-47.83,81.79
86,-47.83,81.83
86,-47.83,81.83
86,-47.83,81.86
86,-47.83,81.86
86,-47.83,81.90
86,-47.83,81.90
86,-47.83,81.93
86,-47.83,81.93
86,-47.83,81.93
0,0.00,0.00
0,0.00,0.00
86,-47.83,82.00
86,-47.83,82.00
86,-47.83,82.03
86,-47.83,82.03
86,-47.83,82.07
86,-47.83,82.07
175,-46.29,82.10
175,-46.29,82.10
175,-46.29,82.14
175,-46.29,82.14
175,-46.29,82.17
175,-46.29,82.17
175,-46.29,82.21
175,-46.29,82.21
175,-46.29,82.24
175,-46.29,82.24
175,-46.29,82.28
175,-46.29,82.28
225,-48.35,82.31
225,-48.35,82.31
244,-49.49,82.35
244,-49.49,82.35
253,-47.10,82.38
253,-47.10,82.38
253,-47.10,82.42
253,-47.10,82.42
253,-47.10,82.45
253,-47.10,82.45
253,-47.10,82.49
253,-47.10,82.49
253,-47.10,82.52
253,-47.10,82.52
253,-47.10,82.56
253,-47.10,82.56
253,-47.10,82.59
253,-47.10,82.59
253,-47.10,82.63
253,-47.10,82.63
253,-47.10,82.66
253,-47.10,82.66
253,-47.10,82.70
253,-47.10,82.70
253,-47.10,82.73
253,-47.10,82.73
253,-47.10,802.77
253,-47.10,802.77
1,-46.73,82.83
1,-46.73,82.87
1,-46.73,82.90
1,-46.73,82.93
1,-46.73,82.97
1,-46.73,83.00
1,-46.73,83.03
1,-46.73,83.07
1,-46.73,83.10
1,-46.73,83.13
1,-46.73,83.16
1,-46.73,83.20
1,-46.73,83.23
1,-1.01,83.92
1,-46.73,83.96
1,-46.73,83.99
1,-46.73,84.02
1,-46.73,84.06
1,-46.73,84.09
1,-46.73,84.12
1,-46.73,84.15
1,-46.73,84.19
1,-46.73,84.22
1,-46.73,84.25
1,-46.73,84.25
1,-46.73,84.32
1,-46.73,84.35
1,-46.73,84.39
1,-46.73,84.42
1,-46.73,84.45
1,-46.73,84.48
1,-46.73,84.52
1,-46.73,84.55
1,-46.73,84.58
1,-46.73,84.62
1,-46.73,84.65
1,-46.73,84.68
1,-46.73,84.71
1,1.00,85.41
1,-46.73,85.44
1,-46.73,85.47
1,-46.73,85.51
1,-46.73,85.54
1,-46.73,85.57
1,-46.73,85.61
1,-46.73,85.64
1,-46.73,85.67
1,-46.73,85.71
1,-46.73,85.74
1,-46.73,85.77
1,-46.73,85.77
1,-46.73,85.84
1,-46.73,85.87
1,-46.73,85.90
1,-46.73,85.94
1,-46.73,85.97
1,-46.73,86.00
1,-46.73,86.04
1,-46.73,86.07
1,-46.73,86.10
1,-46.73,86.13
1,-46.73,86.17
1,-46.73,86.20
1,-46.73,1.00
0,-46.73,86.93
1,-46.73,86.96
1,-46.73,86.99
1,-46.73,87.03
1,-46.73,87.06
1,-46.73,87.09
1,-46.73,87.12
1,-46.73,87.16
1,-46.73,87.19
1,-46.73,87.22
1,-46.73,87.22
1,-46.73,87.29
1,-46.73,87.32
1,-46.73,87.36
1,-46.73,87.39
1,-46.73,87.42
1,-46.73,87.45
1,-46.73,87.49
1,-46.73,87.52
1,-46.73,87.55
1,-46.73,87.59
1,-46.73,87.62
1,-46.73,87.65
1,-46.73,87.68
1,0.00,88.38
1,-46.73,88.41
1,-46.73,88.44
1,-46.73,88.48
1,-46.73,88.51
1,-46.73,88.54
1,-46.73,88.58
1,-46.73,88.61
1,-46.73,88.64
1,-46.73,88.68
1,-46.73,88.71
58,2.30,88.74
58,2.30,88.74
3,2.51,88.77
3,2.51,88.77
3,2.51,88.77
0,0.81,0.81
0,0.81,0.81
0,0.51,88.84
0,0.51,88.84
0,0.51,88.84
7,7.00,7.00
7,7.00,7.00
1,1.00,88.90
1,1.00,88.90
1,1.00,88.90
0,0.00,0.00
0,0.00,0.00
88,88.96,88.96
88,88.96,88.96
0,0.51,89.00
0,0.51,89.00
0,0.51,89.00
0,0.00,0.00
0,0.00,0.00
89,89.06,89.06
89,89.06,89.06
51,51.00,89.09
51,51.00,89.09
0,0.51,89.12
0,0.51,89.12
3,2.51,89.16
3,2.51,89.16
3,2.51,89.16
0,0.19,0.19
0,0.19,0.19
0,0.51,89.22
0,0.51,89.22
0,0.51,89.22
25,25.00,25.00
25,25.00,25.00
89,89.29,89.29
89,89.29,89.29
0,0.00,89.32
0,0.00,89.32
5,5.59,89.35
5,5.59,89.35
5,5.59,89.35
0,0.38,0.38
0,0.38,0.38
5,5.59,89.42
5,5.59,89.42
5,5.59,89.42
45,45.00,45.00
45,45.00,45.00
4,4.00,89.48
4,4.00,89.48
-37,-37.29,89.51
-37,-37.29,89.51
5,-37.29,89.55
5,-37.29,89.55
5,-37.29,89.55
0,0.00,0.00
0,0.00,0.00
89,89.62,89.62
89,89.62,89.62
37,37.29,89.65
37,37.29,89.65
5,-37.29,89.68
5,-37.29,89.68
5,-37.29,89.68
2,2.00,2.00
2,2.00,2.00
9,9.00,89.75
9,9.00,89.75
9,9.00,89.75
9,9.00,9.00
9,9.00,9.00
0,0.29,89.82
0,0.29,89.82
0,0.29,89.82
9,9.86,9.86
9,9.86,9.86
9,9.86,9.86
0,0.00,0.00
0,0.00,0.00
0,0.20,89.92
0,0.20,89.92
0,0.20,89.92
89,89.96,89.96
89,89.96,89.96
8,8.86,89.99
8,8.86,89.99
8,8.86,89.99
0,0.03,0.03
0,0.03,0.03
0,0.03,0.03
0,0.00,0.00
0,0.00,0.00
0,0.43,90.10
0,0.43,90.10
0,0.43,90.10
90,90.13,90.13
90,90.13,90.13
0,0.78,90.17
0,0.78,90.17
0,0.78,90.17
0,0.20,0.20
0,0.20,0.20
0,0.20,0.20
0,0.00,0.00
0,0.00,0.00
0,0.54,90.27
0,0.54,90.27
0,0.54,90.27
90,90.31,90.31
90,90.31,90.31
7,7.40,90.34
7,7.40,90.34
7,7.40,90.34
0,0.38,0.38
0,0.38,0.38
0,0.38,0.38
-21,-21.93,90.41
-21,-21.93,90.41
191,-20.67,90.00
191,-20.67,90.00
194,-22.28,90.00
194,-22.28,90.00
0,0.52,0.52
0,0.52,0.52
198,-22.52,90.55
198,-22.52,90.55
206,-22.23,90.59
206,-22.23,90.59
210,-23.17,90.62
210,-23.17,90.62
216,-22.27,90.66
216,-22.27,90.66
220,-24.26,90.69
220,-24.26,90.69
224,-26.59,90.73
224,-26.59,90.73
230,-23.41,90.76
230,-23.41,90.76
234,-24.30,90.80
234,-24.30,90.80
238,-25.39,90.83
238,-25.39,90.83
242,-24.74,90.87
242,-24.74,90.87
242,-24.74,90.90
242,-24.74,90.90
242,-24.74,90.94
242,-24.74,90.94
242,-24.74,90.97
242,-24.74,90.97
262,-26.44,91.01
262,-26.44,91.01
268,-25.80,91.04
268,-25.80,91.04
271,-26.41,91.08
271,-26.41,91.08
271,-26.41,91.11
271,-26.41,91.11
271,-26.41,91.15
271,-26.41,91.15
271,-26.41,91.18
271,-26.41,91.18
271,-26.41,91.22
271,-26.41,91.22
271,-26.41,91.25
271,-26.41,91.25
271,-26.41,901.29
271,-26.41,901.29
0,0.32,0.32
0,0.32,0.32
271,-26.41,91.36
271,-26.41,91.36
271,-26.41,91.39
271,-26.41,91.39
271,-26.41,91.43
271,-26.41,91.43
271,-26.41,91.46
271,-26.41,91.46
271,-26.41,91.50
271,-26.41,91.50
271,-26.41,91.53
271,-26.41,91.53
271,-26.41,91.57
271,-26.41,91.57
271,-26.41,91.60
271,-26.41,91.60
338,-28.28,91.64
338,-28.28,91.64
338,-28.28,91.67
338,-28.28,91.67
338,-28.28,91.71
338,-28.28,91.71
338,-28.28,91.74
338,-28.28,91.74
338,-28.28,91.78
338,-28.28,91.78
338,-28.28,91.81
338,-28.28,91.81
17,-30.57,91.85
17,-30.57,91.85
38,-31.32,91.88
38,-31.32,91.88
55,-32.31,91.92
55,-32.31,91.92
71,-32.25,91.95
71,-32.25,91.95
79,-31.18,91.98
79,-31.18,91.98
81,-32.32,92.02
81,-32.32,92.02
81,-32.32,92.05
81,-32.32,92.05
81,-32.32,92.09
81,-32.32,92.09
106,-34.43,92.12
106,-34.43,92.12
115,-35.82,92.15
115,-35.82,92.15
124,-36.48,92.19
124,-36.48,92.19
128,-35.74,92.22
128,-35.74,92.22
139,-38.90,92.26
139,-38.90,92.26
146,-37.03,92.29
146,-37.03,92.29
152,-36.03,92.33
152,-36.03,92.33
163,-36.20,92.36
163,-36.20,92.36
