angle,Velocidade,Tempo
53,-50.42,77.71
62,-45.15,77.75
62,-45.15,77.75
74,-40.78,77.78
74,-40.78,77.78
81,-38.29,77.82
81,-38.29,77.82
88,-37.34,77.85
88,-37.34,77.85
98,-38.55,77.88
98,-38.55,77.88
98,-38.55,77.88
0,0.00,0.00
0,0.00,0.00
113,-39.47,77.95
113,-39.47,77.95
125,-39.83,77.99
125,-39.83,77.99
132,-38.98,78.02
132,-38.98,78.02
139,-38.44,78.06
139,-38.44,78.06
148,-38.97,78.09
148,-38.97,78.09
155,-39.08,78.13
155,-39.08,78.13
161,-38.28,78.16
161,-38.28,78.16
172,-37.02,78.20
172,-37.02,78.20
179,-36.88,78.23
179,-36.88,78.23
185,-36.75,78.27
185,-36.75,78.27
193,-36.98,78.30
193,-36.98,78.30
200,-37.23,78.34
200,-37.23,78.34
206,-37.49,78.37
206,-37.49,78.37
217,-35.41,78.41
217,-35.41,78.41
223,-35.25,708.44
223,-35.25,708.44
0,0.48,0.48
0,0.48,0.48
238,-34.36,78.51
238,-34.36,78.51
245,-35.12,78.55
245,-35.12,78.55
251,-36.03,78.58
251,-36.03,78.58
263,-35.82,78.62
263,-35.82,78.62
269,-33.12,78.65
269,-33.12,78.65
276,-34.71,78.69
276,-34.71,78.69
285,-34.57,78.72
285,-34.57,78.72
292,-35.67,78.76
292,-35.67,78.76
298,-35.10,78.79
298,-35.10,78.79
309,-34.88,78.83
309,-34.88,78.83
316,-34.33,78.86
316,-34.33,78.86
322,-34.61,78.90
322,-34.61,78.90
330,-35.09,78.93
330,-35.09,78.93
337,-35.27,78.97
337,-35.27,78.97
343,-34.93,79.00
343,-34.93,79.00
353,-34.76,79.04
353,-34.76,79.04
359,-34.19,79.07
359,-34.19,79.07
5,-34.86,79.00
5,-34.86,79.00
13,-35.11,79.14
13,-35.11,79.14
19,-34.45,79.17
19,-34.45,79.17
25,-35.35,79.21
25,-35.35,79.21
31,-35.95,79.24
31,-35.95,79.24
41,-36.65,79.28
41,-36.65,79.28
48,-37.17,79.31
48,-37.17,79.31
54,-35.77,79.34
54,-35.77,79.34
61,-37.50,79.38
61,-37.50,79.38
70,-35.74,79.41
70,-35.74,79.41
76,-36.24,79.45
76,-36.24,79.45
83,-36.05,79.48
83,-36.05,79.48
89,-37.35,79.51
89,-37.35,79.51
100,-37.82,79.55
100,-37.82,79.55
107,-36.75,79.58
107,-36.75,79.58
114,-36.41,79.62
114,-36.41,79.62
123,-36.45,79.65
123,-36.45,79.65
129,-36.94,79.69
129,-36.94,79.69
136,-36.88,79.72
136,-36.88,79.72
146,-36.24,79.76
146,-36.24,79.76
153,-35.19,79.79
153,-35.19,79.79
159,-35.56,79.83
159,-35.56,79.83
169,-34.93,79.86
169,-34.93,79.86
173,-34.44,79.90
173,-34.44,79.90
178,-33.71,79.93
178,-33.71,79.93
188,-32.74,79.97
188,-32.74,79.97
194,-33.72,80.00
194,-33.72,80.00
200,-33.52,80.04
200,-33.52,80.04
208,-33.65,80.07
208,-33.65,80.07
214,-33.73,80.11
214,-33.73,80.11
220,-33.76,80.14
220,-33.76,80.14
230,-33.89,80.18
230,-33.89,80.18
236,-32.01,80.21
236,-32.01,80.21
242,-33.54,80.25
242,-33.54,80.25
250,-32.90,80.28
250,-32.90,80.28
258,-33.29,80.32
258,-33.29,80.32
262,-32.80,80.35
262,-32.80,80.35
273,-32.40,800.39
273,-32.40,800.39
0,0.42,0.42
0,0.42,0.42
285,-32.29,80.46
285,-32.29,80.46
294,-33.22,80.49
294,-33.22,80.49
302,-32.43,80.53
302,-32.43,80.53
306,-34.26,80.56
306,-34.26,80.56
317,-34.99,80.60
317,-34.99,80.60
323,-33.46,80.63
323,-33.46,80.63
329,-33.81,80.67
329,-33.81,80.67
338,-34.31,80.70
338,-34.31,80.70
346,-33.58,80.74
346,-33.58,80.74
351,-33.49,80.77
351,-33.49,80.77
359,-33.21,80.81
359,-33.21,80.81
5,-33.65,80.84
5,-33.65,80.84
11,-34.34,80.88
11,-34.34,80.88
17,-34.01,80.91
17,-34.01,80.91
27,-34.42,80.94
27,-34.42,80.94
33,-34.51,80.98
33,-34.51,80.98
37,-35.42,81.01
37,-35.42,81.01
45,-34.23,81.05
45,-34.23,81.05
53,-34.68,81.08
53,-34.68,81.08
60,-36.70,81.11
60,-36.70,81.11
66,-35.33,81.15
66,-35.33,81.15
77,-36.16,81.18
77,-36.16,81.18
83,-34.47,81.22
83,-34.47,81.22
90,-36.34,81.25
90,-36.34,81.25
96,-35.73,81.28
96,-35.73,81.28
96,-35.73,81.28
0,0.00,0.00
0,0.00,0.00
112,-36.15,81.35
112,-36.15,81.35
118,-37.36,81.39
118,-37.36,81.39
129,-36.44,81.42
129,-36.44,81.42
136,-36.77,81.46
136,-36.77,81.46
142,-36.58,81.49
142,-36.58,81.49
149,-37.06,81.53
149,-37.06,81.53
157,-35.52,81.56
157,-35.52,81.56
163,-34.93,81.60
163,-34.93,81.60
173,-34.81,81.63
173,-34.81,81.63
179,-34.84,81.67
179,-34.84,81.67
186,-35.71,81.70
186,-35.71,81.70
194,-34.67,81.74
194,-34.67,81.74
199,-33.67,81.77
199,-33.67,81.77
205,-33.78,81.81
205,-33.78,81.81
211,-34.74,81.84
211,-34.74,81.84
222,-34.05,81.88
222,-34.05,81.88
228,-33.82,801.91
228,-33.82,801.91
0,0.95,0.95
0,0.95,0.95
242,-33.76,81.98
242,-33.76,81.98
249,-33.95,82.02
249,-33.95,82.02
259,-33.70,82.05
259,-33.70,82.05
265,-32.32,82.09
265,-32.32,82.09
272,-35.25,82.12
272,-35.25,82.12
279,-35.76,82.16
279,-35.76,82.16
287,-35.16,82.19
287,-35.16,82.19
294,-33.68,82.23
294,-33.68,82.23
301,-33.94,82.26
301,-33.94,82.26
312,-36.21,82.30
312,-36.21,82.30
318,-35.99,82.33
318,-35.99,82.33
327,-34.76,82.37
327,-34.76,82.37
333,-34.01,82.40
333,-34.01,82.40
339,-33.94,82.44
339,-33.94,82.44
349,-34.22,82.47
349,-34.22,82.47
353,-35.35,82.51
353,-35.35,82.51
1,-35.87,820.00
1,-35.87,820.00
7,-35.48,82.00
7,-35.48,82.00
16,-34.98,82.61
16,-34.98,82.61
22,-36.11,82.64
22,-36.11,82.64
28,-35.80,82.68
28,-35.80,82.68
34,-35.23,82.71
34,-35.23,82.71
45,-35.08,82.75
45,-35.08,82.75
52,-36.50,82.78
52,-36.50,82.78
58,-37.02,82.81
58,-37.02,82.81
67,-35.37,82.85
67,-35.37,82.85
73,-35.70,82.88
73,-35.70,82.88
80,-37.54,82.92
80,-37.54,82.92
87,-37.34,82.95
87,-37.34,82.95
99,-37.83,82.98
99,-37.83,82.98
105,-36.16,83.02
105,-36.16,83.02
112,-37.28,83.05
112,-37.28,83.05
122,-39.42,83.09
122,-39.42,83.09
129,-38.95,83.12
129,-38.95,83.12
135,-37.60,83.16
135,-37.60,83.16
147,-37.05,83.19
147,-37.05,83.19
153,-36.84,83.23
153,-36.84,83.23
160,-38.07,83.26
160,-38.07,83.26
168,-36.70,83.30
168,-36.70,83.30
175,-36.36,83.33
175,-36.36,83.33
181,-36.05,83.37
181,-36.05,83.37
191,-36.10,83.40
191,-36.10,83.40
198,-35.69,83.44
198,-35.69,83.44
204,-36.59,83.47
204,-36.59,83.47
210,-36.46,83.51
210,-36.46,83.51
219,-36.64,83.54
219,-36.64,83.54
226,-35.90,83.58
226,-35.90,83.58
237,-34.76,83.61
237,-34.76,83.61
244,-35.14,83.65
244,-35.14,83.65
250,-37.33,83.68
250,-37.33,83.68
259,-36.97,83.72
259,-36.97,83.72
266,-33.90,83.75
266,-33.90,83.75
273,-36.07,83.79
273,-36.07,83.79
285,-37.51,83.82
285,-37.51,83.82
289,-39.04,83.86
289,-39.04,83.86
299,-38.50,803.89
299,-38.50,803.89
0,0.93,0.93
0,0.93,0.93
315,-37.81,83.96
315,-37.81,83.96
322,-36.71,84.00
322,-36.71,84.00
333,-36.58,84.03
333,-36.58,84.03
340,-37.21,84.07
340,-37.21,84.07
347,-37.75,84.10
347,-37.75,84.10
356,-38.59,84.14
356,-38.59,84.14
2,-37.73,84.17
2,-37.73,84.17
9,-36.92,84.21
9,-36.92,84.21
15,-38.19,84.24
15,-38.19,84.24
26,-37.71,84.27
26,-37.71,84.27
33,-38.45,84.31
33,-38.45,84.31
40,-38.98,84.34
40,-38.98,84.34
47,-37.53,84.37
47,-37.53,84.37
56,-37.53,84.41
56,-37.53,84.41
63,-39.07,84.44
63,-39.07,84.44
70,-40.82,84.48
70,-40.82,84.48
70,-40.82,84.48
0,0.00,0.00
0,0.00,0.00
90,-41.24,84.54
90,-41.24,84.54
97,-38.62,84.58
97,-38.62,84.58
104,-37.84,84.61
104,-37.84,84.61
114,-40.38,84.65
114,-40.38,84.65
122,-42.22,84.68
122,-42.22,84.68
129,-41.14,84.72
129,-41.14,84.72
141,-39.49,84.75
141,-39.49,84.75
148,-40.91,84.79
148,-40.91,84.79
155,-39.54,84.82
155,-39.54,84.82
164,-38.92,84.86
164,-38.92,84.86
171,-38.62,84.89
171,-38.62,84.89
178,-39.40,84.93
178,-39.40,84.93
189,-38.45,84.96
189,-38.45,84.96
194,-38.62,85.00
194,-38.62,85.00
203,-38.98,85.03
203,-38.98,85.03
212,-39.22,85.07
212,-39.22,85.07
219,-37.56,85.10
219,-37.56,85.10
226,-37.80,85.14
226,-37.80,85.14
237,-38.24,85.17
237,-38.24,85.17
242,-38.66,805.21
242,-38.66,805.21
0,0.24,0.24
0,0.24,0.24
261,-40.71,85.28
261,-40.71,85.28
269,-38.91,85.31
269,-38.91,85.31
276,-37.76,85.35
276,-37.76,85.35
288,-39.22,85.38
288,-39.22,85.38
295,-39.63,85.42
295,-39.63,85.42
303,-40.41,85.45
303,-40.41,85.45
313,-40.19,85.49
313,-40.19,85.49
320,-40.43,85.52
320,-40.43,85.52
327,-39.14,85.56
327,-39.14,85.56
339,-39.55,85.59
339,-39.55,85.59
346,-39.23,85.63
346,-39.23,85.63
352,-38.54,85.66
352,-38.54,85.66
1,-39.10,85.70
1,-39.10,85.70
8,-39.14,85.73
8,-39.14,85.73
15,-38.97,85.76
15,-38.97,85.76
22,-39.75,85.80
22,-39.75,85.80
34,-39.40,85.83
34,-39.40,85.83
41,-39.55,85.86
41,-39.55,85.86
48,-38.61,85.90
48,-38.61,85.90
55,-38.94,85.93
55,-38.94,85.93
65,-39.12,85.97
65,-39.12,85.97
72,-40.32,86.00
72,-40.32,86.00
80,-40.70,86.04
80,-40.70,86.04
87,-41.09,86.07
87,-41.09,86.07
87,-41.09,86.07
0,0.00,0.00
0,0.00,0.00
108,-38.95,86.14
108,-38.95,86.14
115,-38.73,86.17
115,-38.73,86.17
125,-40.82,86.21
125,-40.82,86.21
133,-40.64,86.24
133,-40.64,86.24
140,-39.80,86.28
140,-39.80,86.28
152,-39.70,86.31
152,-39.70,86.31
160,-40.15,86.35
160,-40.15,86.35
169,-38.88,86.38
169,-38.88,86.38
176,-39.11,86.42
176,-39.11,86.42
182,-39.21,86.45
182,-39.21,86.45
194,-40.40,86.49
194,-40.40,86.49
201,-39.07,86.52
201,-39.07,86.52
208,-39.67,86.56
208,-39.67,86.56
215,-41.39,86.59
215,-41.39,86.59
224,-40.31,86.63
224,-40.31,86.63
231,-39.69,80.00
231,-39.69,80.00
238,-39.94,80.00
238,-39.94,80.00
251,-40.32,860.00
251,-40.32,860.00
77,77.00,77.00
77,77.00,77.00
265,-40.89,86.08
265,-40.89,86.08
276,-41.52,80.00
276,-41.52,80.00
283,-40.52,80.00
283,-40.52,80.00
290,-40.48,860.00
290,-40.48,860.00
94,94.00,94.00
94,94.00,94.00
310,-39.66,86.10
310,-39.66,86.10
317,-39.91,80.00
317,-39.91,80.00
327,-42.55,80.00
327,-42.55,80.00
334,-37.57,870.00
334,-37.57,870.00
12,12.00,12.00
12,12.00,12.00
352,-39.60,87.01
352,-39.60,87.01
359,-38.96,80.00
359,-38.96,80.00
22,22.00,22.00
22,22.00,22.00
15,-38.94,87.03
15,-38.94,87.03
22,-39.43,807.29
22,-39.43,807.29
29,-39.01,80.00
29,-39.01,80.00
36,-40.10,870.36
36,-40.10,870.36
48,-38.36,870.00
48,-38.36,870.00
43,43.00,43.00
43,43.00,43.00
63,-40.15,87.05
63,-40.15,87.05
73,-40.04,807.49
73,-40.04,807.49
80,-38.24,80.00
80,-38.24,80.00
87,-37.86,870.56
87,-37.86,870.56
97,-38.17,870.00
97,-38.17,870.00
107,-39.44,87.00
107,-39.44,87.00
67,67.00,67.00
67,67.00,67.00
122,-39.86,87.70
122,-39.86,87.70
132,-39.45,87.74
132,-39.45,87.74
140,-41.05,87.77
140,-41.05,87.77
147,-40.16,807.81
147,-40.16,807.81
0,0.84,0.84
0,0.84,0.84
166,-39.96,87.87
166,-39.96,87.87
173,-39.05,87.91
173,-39.05,87.91
182,-39.80,87.94
182,-39.80,87.94
189,-40.01,87.98
189,-40.01,87.98
196,-41.22,88.01
196,-41.22,88.01
203,-41.40,88.05
203,-41.40,88.05
216,-42.49,88.08
216,-42.49,88.08
223,-41.67,88.12
223,-41.67,88.12
233,-41.23,88.15
233,-41.23,88.15
240,-40.43,88.19
240,-40.43,88.19
248,-41.10,88.22
248,-41.10,88.22
260,-41.34,88.26
260,-41.34,88.26
268,-40.02,88.29
268,-40.02,88.29
276,-41.68,88.33
276,-41.68,88.33
286,-41.51,88.36
286,-41.51,88.36
294,-42.86,88.40
294,-42.86,88.40
302,-42.56,88.43
302,-42.56,88.43
302,-42.56,88.47
302,-42.56,88.47
322,-41.82,808.50
322,-41.82,808.50
0,0.54,0.54
0,0.54,0.54
339,-41.19,88.57
339,-41.19,88.57
346,-40.81,88.61
346,-40.81,88.61
353,-40.55,88.64
353,-40.55,88.64
5,-41.23,88.68
5,-41.23,88.68
12,-40.98,88.71
12,-40.98,88.71
19,-40.64,88.75
19,-40.64,88.75
27,-42.11,88.78
27,-42.11,88.78
37,-42.08,88.82
37,-42.08,88.82
44,-42.92,88.85
44,-42.92,88.85
52,-42.40,88.88
52,-42.40,88.88
59,-42.48,88.92
59,-42.48,88.92
72,-43.25,88.95
72,-43.25,88.95
72,-43.25,88.95
0,0.00,0.00
0,0.00,0.00
88,-40.59,89.02
88,-40.59,89.02
96,-41.49,89.05
96,-41.49,89.05
107,-43.05,89.09
107,-43.05,89.09
118,-41.56,89.12
118,-41.56,89.12
123,-40.64,89.16
123,-40.64,89.16
135,-41.90,89.19
135,-41.90,89.19
143,-43.82,89.23
143,-43.82,89.23
151,-42.37,89.26
151,-42.37,89.26
160,-41.84,89.30
160,-41.84,89.30
168,-42.47,89.33
168,-42.47,89.33
178,-42.51,89.37
178,-42.51,89.37
187,-41.52,89.40
187,-41.52,89.40
194,-41.10,89.44
194,-41.10,89.44
202,-41.90,89.47
202,-41.90,89.47
214,-42.31,89.51
214,-42.31,89.51
219,-41.74,89.54
219,-41.74,89.54
227,-41.05,89.58
227,-41.05,89.58
240,-40.48,89.61
240,-40.48,89.61
248,-41.28,89.65
248,-41.28,89.65
255,-41.20,809.68
255,-41.20,809.68
0,0.72,0.72
0,0.72,0.72
273,-41.86,89.75
273,-41.86,89.75
281,-41.50,89.79
281,-41.50,89.79
294,-42.29,89.82
294,-42.29,89.82
302,-42.51,89.86
302,-42.51,89.86
310,-41.35,89.89
310,-41.35,89.89
323,-40.52,89.93
323,-40.52,89.93
330,-41.25,89.96
330,-41.25,89.96
335,-41.10,90.00
335,-41.10,90.00
347,-40.29,90.03
347,-40.29,90.03
354,-40.78,90.07
354,-40.78,90.07
1,-41.56,90.10
1,-41.56,90.10
13,-41.71,90.14
13,-41.71,90.14
20,-40.74,90.17
20,-40.74,90.17
25,-41.67,90.20
25,-41.67,90.20
35,-42.78,90.24
35,-42.78,90.24
45,-43.29,90.27
45,-43.29,90.27
53,-43.22,90.31
53,-43.22,90.31
60,-41.74,90.34
60,-41.74,90.34
68,-41.27,90.37
68,-41.27,90.37
81,-42.67,90.41
81,-42.67,90.41
89,-40.98,90.44
89,-40.98,90.44
97,-44.78,90.47
97,-44.78,90.47
97,-44.78,90.47
0,0.00,0.00
0,0.00,0.00
116,-42.42,90.54
116,-42.42,90.54
122,-42.72,90.58
122,-42.72,90.58
132,-44.33,90.61
132,-44.33,90.61
145,-42.76,90.65
145,-42.76,90.65
148,-42.40,90.68
148,-42.40,90.68
148,-42.40,90.72
148,-42.40,90.72
148,-42.40,90.75
148,-42.40,90.75
148,-42.40,90.79
148,-42.40,90.79
184,-40.62,90.82
184,-40.62,90.82
189,-41.42,90.86
189,-41.42,90.86
189,-41.42,90.89
189,-41.42,90.89
211,-41.23,90.93
211,-41.23,90.93
213,-41.14,90.96
213,-41.14,90.96
228,-39.95,91.00
228,-39.95,91.00
238,-40.41,901.03
238,-40.41,901.03
0,0.07,0.07
0,0.07,0.07
251,-42.18,91.10
251,-42.18,91.10
264,-41.66,91.14
264,-41.66,91.14
271,-39.34,91.17
271,-39.34,91.17
285,-42.57,91.21
285,-42.57,91.21
290,-41.27,91.24
290,-41.27,91.24
303,-42.14,91.28
303,-42.14,91.28
311,-41.72,91.31
311,-41.72,91.31
318,-41.29,91.35
318,-41.29,91.35
328,-40.60,91.38
328,-40.60,91.38
338,-40.94,91.42
338,-40.94,91.42
343,-40.96,91.45
343,-40.96,91.45
350,-40.46,91.49
350,-40.46,91.49
1,-40.18,91.52
1,-40.18,91.52
9,-41.89,91.56
9,-41.89,91.56
11,-42.72,91.59
11,-42.72,91.59
11,-42.72,91.62
11,-42.72,91.62
11,-42.72,91.66
11,-42.72,91.66
11,-42.72,91.69
11,-42.72,91.69
38,-41.10,91.73
38,-41.10,91.73
61,-42.73,91.76
61,-42.73,91.76
61,-42.73,91.79
61,-42.73,91.79
77,-41.98,91.83
77,-41.98,91.83
87,-43.26,91.86
87,-43.26,91.86
96,-45.68,91.90
96,-45.68,91.90
96,-45.68,91.90
0,0.00,0.00
0,0.00,0.00
114,-42.04,91.96
114,-42.04,91.96
125,-43.59,92.00
125,-43.59,92.00
133,-43.50,92.04
133,-43.50,92.04
140,-41.80,92.07
140,-41.80,92.07
153,-42.88,92.11
153,-42.88,92.11
158,-42.70,92.14
158,-42.70,92.14
165,-40.91,92.18
165,-40.91,92.18
177,-39.93,92.21
177,-39.93,92.21
184,-40.66,92.25
184,-40.66,92.25
191,-40.18,92.28
191,-40.18,92.28
202,-40.54,92.32
202,-40.54,92.32
207,-40.71,92.35
207,-40.71,92.35
217,-41.27,92.39
217,-41.27,92.39
224,-40.49,92.42
224,-40.49,92.42
234,-41.07,92.46
234,-41.07,92.46
241,-39.69,90.00
241,-39.69,90.00
246,-39.56,90.00
246,-39.56,90.00
261,-39.53,920.00
261,-39.53,920.00
60,60.00,60.00
60,60.00,60.00
279,-39.19,92.06
279,-39.19,92.06
279,-39.19,90.00
279,-39.19,90.00
294,-39.63,90.00
294,-39.63,90.00
301,-41.40,920.00
301,-41.40,920.00
77,77.00,77.00
77,77.00,77.00
321,-39.77,92.08
321,-39.77,92.08
328,-38.98,90.00
328,-38.98,90.00
337,-40.25,90.00
337,-40.25,90.00
344,-38.83,920.00
344,-38.83,920.00
94,94.00,94.00
94,94.00,94.00
0,0.00,0.00
0,0.00,0.00
9,-39.33,93.01
9,-39.33,93.01
15,-39.55,93.05
15,-39.55,93.05
18,-39.42,93.08
18,-39.42,93.08
25,-40.07,93.11
25,-40.07,93.11
25,-40.07,93.15
25,-40.07,93.15
39,-40.54,93.18
39,-40.54,93.18
39,-40.54,93.18
0,0.00,0.00
0,0.00,0.00
64,-40.97,93.25
64,-40.97,93.25
64,-40.97,93.28
64,-40.97,93.28
74,-40.90,93.32
74,-40.90,93.32
74,-40.90,93.35
74,-40.90,93.35
74,-40.90,93.39
74,-40.90,93.39
74,-40.90,93.42
74,-40.90,93.42
114,-40.84,93.45
114,-40.84,93.45
121,-42.01,93.49
121,-42.01,93.49
121,-42.01,93.52
121,-42.01,93.52
121,-42.01,93.56
121,-42.01,93.56
121,-42.01,93.59
121,-42.01,93.59
158,-40.28,93.63
158,-40.28,93.63
170,-39.30,93.66
170,-39.30,93.66
174,-39.37,93.70
174,-39.37,93.70
183,-38.86,93.73
183,-38.86,93.73
192,-37.62,93.77
192,-37.62,93.77
197,-38.48,93.80
197,-38.48,93.80
205,-38.57,93.84
205,-38.57,93.84
217,-38.98,93.87
217,-38.98,93.87
224,-38.12,93.91
224,-38.12,93.91
230,-37.66,93.94
230,-37.66,93.94
237,-38.00,93.98
237,-38.00,93.98
237,-38.00,94.01
237,-38.00,94.01
252,-39.33,94.05
252,-39.33,94.05
254,-39.32,94.08
254,-39.32,94.08
254,-39.32,94.12
254,-39.32,94.12
280,-37.98,94.15
280,-37.98,94.15
282,-38.56,94.19
282,-38.56,94.19
297,-39.57,94.22
297,-39.57,94.22
306,-38.24,904.26
306,-38.24,904.26
0,0.29,0.29
0,0.29,0.29
323,-37.33,94.33
323,-37.33,94.33
329,-38.64,94.36
329,-38.64,94.36
336,-38.90,94.40
336,-38.90,94.40
341,-37.59,94.43
341,-37.59,94.43
341,-37.59,94.47
341,-37.59,94.47
341,-37.59,94.50
341,-37.59,94.50
7,-37.65,94.54
7,-37.65,94.54
7,-37.65,94.57
7,-37.65,94.57
23,-39.72,94.61
23,-39.72,94.61
29,-39.21,94.64
29,-39.21,94.64
29,-39.21,94.67
29,-39.21,94.67
29,-39.21,94.71
29,-39.21,94.71
29,-39.21,94.74
29,-39.21,94.74
55,-38.91,94.78
55,-38.91,94.78
73,-40.44,94.81
73,-40.44,94.81
73,-40.44,94.81
0,0.00,0.00
0,0.00,0.00
77,-40.65,94.88
77,-40.65,94.88
85,-39.67,94.91
85,-39.67,94.91
85,-39.67,94.94
85,-39.67,94.94
85,-39.67,94.98
85,-39.67,94.98
123,-41.21,95.01
123,-41.21,95.01
130,-41.10,95.05
130,-41.10,95.05
138,-41.17,95.08
138,-41.17,95.08
150,-39.67,95.12
150,-39.67,95.12
154,-38.78,95.15
154,-38.78,95.15
166,-40.31,95.19
166,-40.31,95.19
173,-39.57,95.22
173,-39.57,95.22
179,-38.69,95.26
179,-38.69,95.26
188,-38.02,95.29
188,-38.02,95.29
197,-38.36,95.33
197,-38.36,95.33
204,-38.22,95.36
204,-38.22,95.36
204,-38.22,95.40
204,-38.22,95.40
204,-38.22,95.43
204,-38.22,95.43
204,-38.22,95.47
204,-38.22,95.47
221,-37.83,95.50
221,-37.83,95.50
245,-38.71,95.54
245,-38.71,95.54
252,-39.16,95.57
252,-39.16,95.57
261,-38.88,95.61
261,-38.88,95.61
268,-37.99,95.64
268,-37.99,95.64
276,-38.28,95.68
276,-38.28,95.68
288,-38.82,90.00
288,-38.82,90.00
293,-39.71,90.00
293,-39.71,90.00
303,-38.89,950.00
303,-38.89,950.00
82,82.00,82.00
82,82.00,82.00
319,-39.57,950.85
319,-39.57,950.85
0,0.89,0.89
0,0.89,0.89
338,-37.93,95.92
338,-37.93,95.92
344,-38.80,95.96
344,-38.80,95.96
351,-38.70,95.99
351,-38.70,95.99
0,-38.39,96.03
0,-38.39,96.03
7,-38.78,96.06
7,-38.78,96.06
13,-39.31,96.09
13,-39.31,96.09
20,-40.01,96.13
20,-40.01,96.13
27,-39.58,96.16
27,-39.58,96.16
39,-41.00,96.20
39,-41.00,96.20
46,-39.35,96.23
46,-39.35,96.23
46,-39.35,96.23
0,0.00,0.00
0,0.00,0.00
60,-40.61,96.30
60,-40.61,96.30
70,-41.49,96.33
70,-41.49,96.33
75,-40.33,96.37
75,-40.33,96.37
75,-40.33,96.40
75,-40.33,96.40
98,-41.82,96.43
98,-41.82,96.43
106,-41.10,96.47
106,-41.10,96.47
109,-41.16,96.50
109,-41.16,96.50
121,-41.67,96.54
121,-41.67,96.54
131,-41.09,96.57
131,-41.09,96.57
136,-40.99,96.61
136,-40.99,96.61
144,-40.46,96.64
144,-40.46,96.64
158,-39.48,96.68
158,-39.48,96.68
165,-39.22,96.71
165,-39.22,96.71
171,-39.66,96.75
171,-39.66,96.75
181,-39.19,96.78
181,-39.19,96.78
187,-38.53,96.82
187,-38.53,96.82
194,-38.83,96.85
194,-38.83,96.85
205,-39.04,96.89
205,-39.04,96.89
212,-40.04,96.92
212,-40.04,96.92
215,-39.05,96.96
215,-39.05,96.96
221,-39.36,96.99
221,-39.36,96.99
221,-39.36,97.03
221,-39.36,97.03
221,-39.36,97.06
221,-39.36,97.06
221,-39.36,97.10
221,-39.36,97.10
261,-38.10,97.13
261,-38.10,97.13
271,-39.50,97.17
271,-39.50,97.17
276,-39.87,97.20
276,-39.87,97.20
288,-39.07,90.00
288,-39.07,90.00
295,-39.57,90.00
295,-39.57,90.00
303,-38.86,970.00
303,-38.86,970.00
34,34.00,34.00
34,34.00,34.00
320,-39.12,970.38
320,-39.12,970.38
0,0.41,0.41
0,0.41,0.41
338,-37.94,97.45
338,-37.94,97.45
345,-38.03,97.48
345,-38.03,97.48
351,-38.20,97.52
351,-38.20,97.52
3,-39.21,97.55
3,-39.21,97.55
7,-39.29,97.59
7,-39.29,97.59
16,-38.80,97.62
16,-38.80,97.62
21,-39.44,97.65
21,-39.44,97.65
32,-39.86,97.69
32,-39.86,97.69
40,-41.64,97.72
40,-41.64,97.72
47,-39.99,97.75
47,-39.99,97.75
47,-39.99,97.75
0,0.00,0.00
0,0.00,0.00
66,-40.72,97.82
66,-40.72,97.82
73,-39.37,97.86
73,-39.37,97.86
78,-41.04,97.89
78,-41.04,97.89
91,-40.00,97.93
91,-40.00,97.93
98,-41.41,97.96
98,-41.41,97.96
106,-40.67,97.99
106,-40.67,97.99
116,-41.68,98.03
116,-41.68,98.03
116,-41.68,98.06
116,-41.68,98.06
131,-40.33,98.10
131,-40.33,98.10
138,-39.23,98.13
138,-39.23,98.13
150,-39.59,98.17
150,-39.59,98.17
157,-39.33,98.20
157,-39.33,98.20
166,-38.94,98.24
166,-38.94,98.24
175,-38.97,98.27
175,-38.97,98.27
182,-39.55,98.31
182,-39.55,98.31
188,-38.66,98.34
188,-38.66,98.34
197,-39.27,98.38
197,-39.27,98.38
200,-38.42,98.41
200,-38.42,98.41
211,-38.30,98.45
211,-38.30,98.45
222,-36.95,98.48
222,-36.95,98.48
229,-37.91,98.52
229,-37.91,98.52
236,-38.07,98.55
236,-38.07,98.55
246,-38.33,98.59
246,-38.33,98.59
253,-36.82,98.62
253,-36.82,98.62
260,-37.79,98.66
260,-37.79,98.66
272,-37.56,98.69
272,-37.56,98.69
280,-38.58,98.73
280,-38.58,98.73
287,-39.03,90.00
287,-39.03,90.00
297,-39.12,90.00
297,-39.12,90.00
304,-38.78,980.00
304,-38.78,980.00
87,87.00,87.00
87,87.00,87.00
323,-38.83,980.90
323,-38.83,980.90
0,0.94,0.94
0,0.94,0.94
337,-38.30,98.97
337,-38.30,98.97
346,-37.85,99.01
346,-37.85,99.01
353,-38.49,99.04
353,-38.49,99.04
0,-39.19,99.08
0,-39.19,99.08
11,-39.15,99.11
11,-39.15,99.11
18,-39.95,99.14
18,-39.95,99.14
25,-39.20,99.18
25,-39.20,99.18
32,-39.07,99.21
32,-39.07,99.21
41,-40.14,99.25
41,-40.14,99.25
48,-40.91,99.28
48,-40.91,99.28
55,-40.64,99.32
55,-40.64,99.32
55,-40.64,99.32
0,0.00,0.00
0,0.00,0.00
75,-40.09,99.38
75,-40.09,99.38
82,-40.51,99.42
82,-40.51,99.42
90,-41.71,99.45
90,-41.71,99.45
100,-41.26,99.49
100,-41.26,99.49
108,-41.23,99.52
108,-41.23,99.52
115,-40.62,99.56
115,-40.62,99.56
127,-40.77,99.59
127,-40.77,99.59
134,-40.39,99.62
134,-40.39,99.62
141,-39.39,99.66
