angle,Velocidade,Tempo
207,-51.90,49.54
207,-51.90,49.57
207,-51.90,49.57
207,-51.90,49.61
207,-51.90,49.61
207,-51.90,49.64
207,-51.90,49.64
207,-51.90,49.68
207,-51.90,49.68
207,-51.90,49.71
207,-51.90,49.71
207,-51.90,49.75
207,-51.90,49.75
207,-51.90,49.78
207,-51.90,49.78
207,-51.90,49.82
207,-51.90,49.82
207,-51.90,49.85
207,-51.90,49.85
207,-51.90,409.89
207,-51.90,409.89
0,0.92,0.92
0,0.92,0.92
207,-51.90,49.96
207,-51.90,49.96
207,-51.90,49.99
207,-51.90,49.99
207,-51.90,50.03
207,-51.90,50.03
207,-51.90,50.06
207,-51.90,50.06
207,-51.90,50.10
207,-51.90,50.10
207,-51.90,50.13
207,-51.90,50.13
207,-51.90,50.17
207,-51.90,50.17
207,-51.90,50.20
207,-51.90,50.20
207,-51.90,50.24
207,-51.90,50.24
207,-51.90,50.27
207,-51.90,50.27
207,-51.90,50.31
207,-51.90,50.31
207,-51.90,50.34
207,-51.90,50.34
207,-51.90,50.38
207,-51.90,50.38
207,-51.90,50.41
207,-51.90,50.41
207,-51.90,50.45
207,-51.90,50.45
207,-51.90,50.48
207,-51.90,50.48
207,-51.90,50.52
207,-51.90,50.52
207,-51.90,50.55
207,-51.90,50.55
207,-51.90,500.59
207,-51.90,500.59
0,0.62,0.62
0,0.62,0.62
207,-51.90,50.66
207,-51.90,50.66
207,-51.90,50.69
207,-51.90,50.69
207,-51.90,50.73
207,-51.90,50.73
207,-51.90,50.76
207,-51.90,50.76
207,-51.90,50.80
207,-51.90,50.80
207,-51.90,50.83
207,-51.90,50.83
207,-51.90,50.87
207,-51.90,50.87
207,-51.90,50.90
207,-51.90,50.90
207,-51.90,50.94
207,-51.90,50.94
207,-51.90,50.97
207,-51.90,50.97
207,-51.90,51.01
207,-51.90,51.01
207,-51.90,51.04
207,-51.90,51.04
207,-51.90,51.08
207,-51.90,51.08
207,-51.90,51.11
207,-51.90,51.11
207,-51.90,51.15
207,-51.90,51.15
207,-51.90,51.18
207,-51.90,51.18
207,-51.90,51.22
207,-51.90,51.22
207,-51.90,51.25
207,-51.90,51.25
207,-51.90,501.29
207,-51.90,501.29
0,0.32,0.32
0,0.32,0.32
207,-51.90,51.36
207,-51.90,51.36
207,-51.90,51.39
207,-51.90,51.39
207,-51.90,51.43
207,-51.90,51.43
207,-51.90,51.46
207,-51.90,51.46
207,-51.90,51.50
207,-51.90,51.50
207,-51.90,51.53
207,-51.90,51.53
207,-51.90,51.57
207,-51.90,51.57
207,-51.90,51.60
207,-51.90,51.60
207,-51.90,51.64
207,-51.90,51.64
207,-51.90,51.67
207,-51.90,51.67
207,-51.90,51.71
207,-51.90,51.71
207,-51.90,51.74
207,-51.90,51.74
207,-51.90,51.78
207,-51.90,51.78
207,-51.90,51.81
207,-51.90,51.81
207,-51.90,51.85
207,-51.90,51.85
207,-51.90,51.88
207,-51.90,51.88
207,-51.90,51.92
207,-51.90,51.92
207,-51.90,51.95
207,-51.90,51.95
207,-51.90,501.99
207,-51.90,501.99
0,0.02,0.02
0,0.02,0.02
207,-51.90,52.06
207,-51.90,52.06
207,-51.90,52.09
207,-51.90,52.09
207,-51.90,52.13
207,-51.90,52.13
207,-51.90,52.16
207,-51.90,52.16
207,-51.90,52.20
207,-51.90,52.20
207,-51.90,52.23
207,-51.90,52.23
207,-51.90,52.27
207,-51.90,52.27
207,-51.90,52.30
207,-51.90,52.30
207,-51.90,52.34
207,-51.90,52.34
207,-51.90,52.37
207,-51.90,52.37
207,-51.90,52.41
207,-51.90,52.41
207,-51.90,52.44
207,-51.90,52.44
207,-51.90,52.48
207,-51.90,52.48
207,-51.90,52.51
207,-51.90,52.51
207,-51.90,52.55
207,-51.90,52.55
207,-51.90,52.58
207,-51.90,52.58
207,-51.90,52.62
207,-51.90,52.62
207,-51.90,52.65
207,-51.90,52.65
207,-51.90,502.69
207,-51.90,502.69
0,0.72,0.72
0,0.72,0.72
207,-51.90,52.76
207,-51.90,52.76
207,-51.90,52.79
207,-51.90,52.79
207,-51.90,52.83
207,-51.90,52.83
207,-51.90,52.86
207,-51.90,52.86
207,-51.90,52.90
207,-51.90,52.90
207,-51.90,52.93
207,-51.90,52.93
207,-51.90,52.97
207,-51.90,52.97
207,-51.90,53.00
207,-51.90,53.00
207,-51.90,53.04
207,-51.90,53.04
207,-51.90,53.07
207,-51.90,53.07
207,-51.90,53.11
207,-51.90,53.11
207,-51.90,53.14
207,-51.90,53.14
207,-51.90,53.18
207,-51.90,53.18
207,-51.90,53.21
207,-51.90,53.21
207,-51.90,53.25
207,-51.90,53.25
207,-51.90,53.28
207,-51.90,53.28
207,-51.90,53.32
207,-51.90,53.32
207,-51.90,53.35
207,-51.90,53.35
207,-51.90,503.39
207,-51.90,503.39
0,0.42,0.42
0,0.42,0.42
207,-51.90,53.46
207,-51.90,53.46
207,-51.90,53.49
207,-51.90,53.49
207,-51.90,53.53
207,-51.90,53.53
207,-51.90,53.56
207,-51.90,53.56
207,-51.90,53.60
207,-51.90,53.60
207,-51.90,53.63
207,-51.90,53.63
207,-51.90,53.67
207,-51.90,53.67
207,-51.90,53.70
207,-51.90,53.70
207,-51.90,53.74
207,-51.90,53.74
207,-51.90,53.77
207,-51.90,53.77
207,-51.90,53.81
207,-51.90,53.81
207,-51.90,53.84
207,-51.90,53.84
207,-51.90,53.88
207,-51.90,53.88
207,-51.90,53.91
207,-51.90,53.91
207,-51.90,53.95
207,-51.90,53.95
207,-51.90,53.98
207,-51.90,53.98
207,-51.90,54.02
207,-51.90,54.02
207,-51.90,54.05
207,-51.90,54.05
207,-51.90,504.09
207,-51.90,504.09
0,0.12,0.12
0,0.12,0.12
207,-51.90,54.16
207,-51.90,54.16
207,-51.90,54.19
207,-51.90,54.19
207,-51.90,54.23
207,-51.90,54.23
207,-51.90,54.26
207,-51.90,54.26
207,-51.90,54.30
207,-51.90,54.30
207,-51.90,54.33
207,-51.90,54.33
207,-51.90,54.37
207,-51.90,54.37
207,-51.90,54.40
207,-51.90,54.40
207,-51.90,54.44
207,-51.90,54.44
207,-51.90,54.47
207,-51.90,54.47
207,-51.90,54.51
207,-51.90,54.51
207,-51.90,54.54
207,-51.90,54.54
207,-51.90,54.58
207,-51.90,54.58
207,-51.90,54.61
207,-51.90,54.61
207,-51.90,54.65
207,-51.90,54.65
207,-51.90,54.68
207,-51.90,54.68
207,-51.90,54.72
207,-51.90,54.72
207,-51.90,54.75
207,-51.90,54.75
207,-51.90,504.79
207,-51.90,504.79
0,0.82,0.82
0,0.82,0.82
207,-51.90,54.86
207,-51.90,54.86
207,-51.90,54.89
207,-51.90,54.89
207,-51.90,54.93
207,-51.90,54.93
207,-51.90,54.96
207,-51.90,54.96
207,-51.90,55.00
207,-51.90,55.00
207,-51.90,55.03
207,-51.90,55.03
207,-51.90,55.07
207,-51.90,55.07
207,-51.90,55.10
207,-51.90,55.10
207,-51.90,55.14
207,-51.90,55.14
207,-51.90,55.17
207,-51.90,55.17
207,-51.90,55.21
207,-51.90,55.21
207,-51.90,55.24
207,-51.90,55.24
207,-51.90,55.28
207,-51.90,55.28
207,-51.90,55.31
207,-51.90,55.31
207,-51.90,55.35
207,-51.90,55.35
207,-51.90,55.38
207,-51.90,55.38
207,-51.90,55.42
207,-51.90,55.42
207,-51.90,55.45
207,-51.90,55.45
207,-51.90,505.49
207,-51.90,505.49
0,0.52,0.52
0,0.52,0.52
207,-51.90,55.56
207,-51.90,55.56
207,-51.90,55.59
207,-51.90,55.59
207,-51.90,55.63
207,-51.90,55.63
207,-51.90,55.66
207,-51.90,55.66
207,-51.90,55.70
207,-51.90,55.70
207,-51.90,55.73
207,-51.90,55.73
207,-51.90,55.77
207,-51.90,55.77
207,-51.90,55.80
207,-51.90,55.80
207,-51.90,55.84
207,-51.90,55.84
207,-51.90,55.87
207,-51.90,55.87
207,-51.90,55.91
207,-51.90,55.91
207,-51.90,55.94
207,-51.90,55.94
207,-51.90,55.98
207,-51.90,55.98
207,-51.90,56.01
207,-51.90,56.01
207,-51.90,56.05
207,-51.90,56.05
207,-51.90,56.08
207,-51.90,56.08
207,-51.90,56.12
207,-51.90,56.12
207,-51.90,56.15
207,-51.90,56.15
207,-51.90,506.19
207,-51.90,506.19
0,0.22,0.22
0,0.22,0.22
207,-51.90,56.26
207,-51.90,56.26
207,-51.90,56.29
207,-51.90,56.29
207,-51.90,56.33
207,-51.90,56.33
207,-51.90,56.36
207,-51.90,56.36
207,-51.90,56.40
207,-51.90,56.40
207,-51.90,56.43
207,-51.90,56.43
207,-51.90,56.47
207,-51.90,56.47
207,-51.90,56.50
207,-51.90,56.50
207,-51.90,56.54
207,-51.90,56.54
207,-51.90,56.57
207,-51.90,56.57
207,-51.90,56.61
207,-51.90,56.61
207,-51.90,56.64
207,-51.90,56.64
207,-51.90,56.68
207,-51.90,56.68
207,-51.90,56.71
207,-51.90,56.71
207,-51.90,56.75
207,-51.90,56.75
207,-51.90,56.78
207,-51.90,56.78
207,-51.90,56.82
207,-51.90,56.82
207,-51.90,56.85
207,-51.90,56.85
207,-51.90,506.89
207,-51.90,506.89
0,0.92,0.92
0,0.92,0.92
207,-51.90,56.96
207,-51.90,56.96
207,-51.90,56.99
207,-51.90,56.99
207,-51.90,57.03
207,-51.90,57.03
207,-51.90,57.06
207,-51.90,57.06
207,-51.90,57.10
207,-51.90,57.10
207,-51.90,57.13
207,-51.90,57.13
207,-51.90,57.17
207,-51.90,57.17
207,-51.90,57.20
207,-51.90,57.20
207,-51.90,57.24
207,-51.90,57.24
207,-51.90,57.27
207,-51.90,57.27
207,-51.90,57.31
207,-51.90,57.31
207,-51.90,57.34
207,-51.90,57.34
207,-51.90,57.38
207,-51.90,57.38
207,-51.90,57.41
207,-51.90,57.41
207,-51.90,57.45
207,-51.90,57.45
207,-51.90,57.48
207,-51.90,57.48
207,-51.90,57.52
207,-51.90,57.52
207,-51.90,57.55
207,-51.90,57.55
207,-51.90,507.59
207,-51.90,507.59
0,0.62,0.62
0,0.62,0.62
207,-51.90,57.66
207,-51.90,57.66
207,-51.90,57.69
207,-51.90,57.69
207,-51.90,57.73
207,-51.90,57.73
207,-51.90,57.76
207,-51.90,57.76
207,-51.90,57.80
207,-51.90,57.80
207,-51.90,57.83
207,-51.90,57.83
207,-51.90,57.87
207,-51.90,57.87
207,-51.90,57.90
207,-51.90,57.90
207,-51.90,57.94
207,-51.90,57.94
207,-51.90,57.97
207,-51.90,57.97
207,-51.90,58.01
207,-51.90,58.01
207,-51.90,58.04
207,-51.90,58.04
207,-51.90,58.08
207,-51.90,58.08
207,-51.90,58.11
207,-51.90,58.11
207,-51.90,58.15
207,-51.90,58.15
207,-51.90,58.18
207,-51.90,58.18
207,-51.90,58.22
207,-51.90,58.22
207,-51.90,58.25
207,-51.90,58.25
207,-51.90,508.29
207,-51.90,508.29
0,0.32,0.32
0,0.32,0.32
207,-51.90,58.36
207,-51.90,58.36
207,-51.90,58.39
207,-51.90,58.39
207,-51.90,58.43
207,-51.90,58.43
207,-51.90,58.46
207,-51.90,58.46
207,-51.90,58.50
207,-51.90,58.50
207,-51.90,58.53
207,-51.90,58.53
207,-51.90,58.57
207,-51.90,58.57
207,-51.90,58.60
207,-51.90,58.60
207,-51.90,58.64
207,-51.90,58.64
207,-51.90,58.67
207,-51.90,58.67
207,-51.90,58.71
207,-51.90,58.71
207,-51.90,58.74
207,-51.90,58.74
207,-51.90,58.78
207,-51.90,58.78
207,-51.90,58.81
207,-51.90,58.81
207,-51.90,58.85
207,-51.90,58.85
207,-51.90,58.88
207,-51.90,58.88
207,-51.90,58.92
207,-51.90,58.92
207,-51.90,58.95
207,-51.90,58.95
207,-51.90,50.00
207,-51.90,50.00
207,-51.90,50.00
207,-51.90,50.00
207,-51.90,590.00
207,-51.90,590.00
9,9.00,9.00
9,9.00,9.00
207,-51.90,59.13
207,-51.90,59.13
207,-51.90,59.16
207,-51.90,59.16
207,-51.90,59.20
207,-51.90,59.20
207,-51.90,59.23
207,-51.90,59.23
207,-51.90,59.27
207,-51.90,59.27
207,-51.90,59.30
207,-51.90,59.30
207,-51.90,59.34
207,-51.90,59.34
207,-51.90,59.37
207,-51.90,59.37
207,-51.90,59.41
207,-51.90,59.41
207,-51.90,59.44
207,-51.90,59.44
207,-51.90,59.48
207,-51.90,59.48
207,-51.90,59.51
207,-51.90,59.51
207,-51.90,59.55
207,-51.90,59.55
207,-51.90,59.58
207,-51.90,59.58
207,-51.90,59.62
207,-51.90,59.62
207,-51.90,59.65
207,-51.90,59.65
207,-51.90,50.00
207,-51.90,50.00
207,-51.90,50.00
207,-51.90,50.00
207,-51.90,590.00
207,-51.90,590.00
79,79.00,79.00
79,79.00,79.00
207,-51.90,590.83
207,-51.90,590.83
0,0.86,0.86
0,0.86,0.86
207,-51.90,59.90
207,-51.90,59.90
207,-51.90,59.93
207,-51.90,59.93
207,-51.90,59.97
207,-51.90,59.97
207,-51.90,60.00
207,-51.90,60.00
207,-51.90,60.04
207,-51.90,60.04
207,-51.90,60.07
207,-51.90,60.07
207,-51.90,60.11
207,-51.90,60.11
207,-51.90,60.14
207,-51.90,60.14
207,-51.90,60.18
207,-51.90,60.18
207,-51.90,60.21
207,-51.90,60.21
207,-51.90,60.25
207,-51.90,60.25
207,-51.90,60.28
207,-51.90,60.28
207,-51.90,60.32
207,-51.90,60.32
207,-51.90,60.35
207,-51.90,60.35
207,-51.90,60.39
207,-51.90,60.39
207,-51.90,60.42
207,-51.90,60.42
207,-51.90,60.46
207,-51.90,60.46
207,-51.90,60.49
207,-51.90,60.49
207,-51.90,60.53
207,-51.90,60.53
207,-51.90,60.00
207,-51.90,60.00
207,-51.90,60.00
207,-51.90,60.00
207,-51.90,600.00
207,-51.90,600.00
67,67.00,67.00
67,67.00,67.00
207,-51.90,600.70
207,-51.90,600.70
0,0.74,0.74
0,0.74,0.74
207,-51.90,60.77
207,-51.90,60.77
207,-51.90,60.81
207,-51.90,60.81
207,-51.90,60.84
207,-51.90,60.84
207,-51.90,60.88
207,-51.90,60.88
207,-51.90,60.91
207,-51.90,60.91
207,-51.90,60.95
207,-51.90,60.95
207,-51.90,60.98
207,-51.90,60.98
207,-51.90,61.02
207,-51.90,61.02
207,-51.90,61.05
207,-51.90,61.05
207,-51.90,61.09
207,-51.90,61.09
207,-51.90,61.12
207,-51.90,61.12
207,-51.90,61.16
207,-51.90,61.16
207,-51.90,61.19
207,-51.90,61.19
207,-51.90,61.23
207,-51.90,61.23
207,-51.90,61.26
207,-51.90,61.26
207,-51.90,61.30
207,-51.90,61.30
207,-51.90,61.33
207,-51.90,61.33
207,-51.90,61.37
207,-51.90,61.37
207,-51.90,61.40
207,-51.90,61.40
207,-51.90,601.44
207,-51.90,601.44
0,0.47,0.47
0,0.47,0.47
207,-51.90,61.51
207,-51.90,61.51
207,-51.90,61.54
207,-51.90,61.54
207,-51.90,61.58
207,-51.90,61.58
207,-51.90,61.61
207,-51.90,61.61
207,-51.90,61.65
207,-51.90,61.65
207,-51.90,61.68
207,-51.90,61.68
207,-51.90,61.72
207,-51.90,61.72
207,-51.90,61.75
207,-51.90,61.75
207,-51.90,61.79
207,-51.90,61.79
207,-51.90,61.82
207,-51.90,61.82
207,-51.90,61.86
207,-51.90,61.86
207,-51.90,61.89
207,-51.90,61.89
207,-51.90,61.93
207,-51.90,61.93
207,-51.90,61.96
207,-51.90,61.96
207,-51.90,62.00
207,-51.90,62.00
207,-51.90,62.03
207,-51.90,62.03
207,-51.90,62.07
207,-51.90,62.07
207,-51.90,62.10
207,-51.90,62.10
207,-51.90,602.14
207,-51.90,602.14
0,0.17,0.17
0,0.17,0.17
207,-51.90,62.21
207,-51.90,62.21
207,-51.90,62.24
207,-51.90,62.24
207,-51.90,62.28
207,-51.90,62.28
207,-51.90,62.31
207,-51.90,62.31
207,-51.90,62.35
207,-51.90,62.35
207,-51.90,62.38
207,-51.90,62.38
207,-51.90,62.42
207,-51.90,62.42
207,-51.90,62.45
207,-51.90,62.45
207,-51.90,62.49
207,-51.90,62.49
207,-51.90,62.52
207,-51.90,62.52
207,-51.90,62.56
207,-51.90,62.56
207,-51.90,62.59
207,-51.90,62.59
207,-51.90,62.63
207,-51.90,62.63
207,-51.90,62.66
207,-51.90,62.66
207,-51.90,62.70
207,-51.90,62.70
207,-51.90,62.73
207,-51.90,62.73
207,-51.90,62.77
207,-51.90,62.77
207,-51.90,62.80
207,-51.90,62.80
207,-51.90,602.84
207,-51.90,602.84
0,0.87,0.87
0,0.87,0.87
207,-51.90,62.91
207,-51.90,62.91
207,-51.90,62.94
207,-51.90,62.94
207,-51.90,62.98
207,-51.90,62.98
207,-51.90,63.01
207,-51.90,63.01
207,-51.90,63.05
207,-51.90,63.05
207,-51.90,63.08
207,-51.90,63.08
207,-51.90,63.12
207,-51.90,63.12
207,-51.90,63.15
207,-51.90,63.15
207,-51.90,63.19
207,-51.90,63.19
207,-51.90,63.22
207,-51.90,63.22
207,-51.90,63.26
207,-51.90,63.26
207,-51.90,63.29
207,-51.90,63.29
207,-51.90,63.33
207,-51.90,63.33
207,-51.90,63.36
207,-51.90,63.36
207,-51.90,63.40
207,-51.90,63.40
207,-51.90,63.43
207,-51.90,63.43
207,-51.90,63.47
207,-51.90,63.47
207,-51.90,63.50
207,-51.90,63.50
207,-51.90,603.54
207,-51.90,603.54
0,0.57,0.57
0,0.57,0.57
207,-51.90,63.61
207,-51.90,63.61
207,-51.90,63.64
207,-51.90,63.64
207,-51.90,63.68
207,-51.90,63.68
207,-51.90,63.71
207,-51.90,63.71
207,-51.90,63.75
207,-51.90,63.75
207,-51.90,63.78
207,-51.90,63.78
207,-51.90,63.82
207,-51.90,63.82
207,-51.90,63.85
207,-51.90,63.85
207,-51.90,63.89
207,-51.90,63.89
207,-51.90,63.92
207,-51.90,63.92
207,-51.90,63.96
207,-51.90,63.96
207,-51.90,63.99
207,-51.90,63.99
207,-51.90,64.03
207,-51.90,64.03
207,-51.90,64.06
207,-51.90,64.06
207,-51.90,64.10
207,-51.90,64.10
207,-51.90,64.13
207,-51.90,64.13
207,-51.90,64.17
207,-51.90,64.17
207,-51.90,64.20
207,-51.90,64.20
207,-51.90,604.24
207,-51.90,604.24
0,0.27,0.27
0,0.27,0.27
207,-51.90,64.31
207,-51.90,64.31
207,-51.90,64.34
207,-51.90,64.34
207,-51.90,64.38
207,-51.90,64.38
207,-51.90,64.41
207,-51.90,64.41
207,-51.90,64.45
207,-51.90,64.45
207,-51.90,64.48
207,-51.90,64.48
207,-51.90,64.52
207,-51.90,64.52
207,-51.90,64.55
207,-51.90,64.55
207,-51.90,64.59
207,-51.90,64.59
207,-51.90,64.62
207,-51.90,64.62
207,-51.90,64.66
207,-51.90,64.66
207,-51.90,64.69
207,-51.90,64.69
207,-51.90,64.73
207,-51.90,64.73
207,-51.90,64.76
207,-51.90,64.76
207,-51.90,64.80
207,-51.90,64.80
207,-51.90,64.83
207,-51.90,64.83
207,-51.90,64.87
207,-51.90,64.87
207,-51.90,64.90
207,-51.90,64.90
207,-51.90,604.94
207,-51.90,604.94
0,0.97,0.97
0,0.97,0.97
207,-51.90,65.01
207,-51.90,65.01
207,-51.90,65.04
207,-51.90,65.04
207,-51.90,65.08
207,-51.90,65.08
207,-51.90,65.11
207,-51.90,65.11
207,-51.90,65.15
207,-51.90,65.15
207,-51.90,65.18
207,-51.90,65.18
207,-51.90,65.22
207,-51.90,65.22
207,-51.90,65.25
207,-51.90,65.25
207,-51.90,65.29
207,-51.90,65.29
207,-51.90,65.32
207,-51.90,65.32
207,-51.90,65.36
207,-51.90,65.36
207,-51.90,65.39
207,-51.90,65.39
207,-51.90,65.43
207,-51.90,65.43
207,-51.90,65.46
207,-51.90,65.46
207,-51.90,65.50
207,-51.90,65.50
207,-51.90,65.53
207,-51.90,65.53
207,-51.90,65.57
207,-51.90,65.57
207,-51.90,65.60
207,-51.90,65.60
207,-51.90,605.64
207,-51.90,605.64
0,0.67,0.67
0,0.67,0.67
207,-51.90,65.71
207,-51.90,65.71
207,-51.90,65.74
207,-51.90,65.74
207,-51.90,65.78
207,-51.90,65.78
207,-51.90,65.81
207,-51.90,65.81
207,-51.90,65.85
207,-51.90,65.85
207,-51.90,65.88
207,-51.90,65.88
207,-51.90,65.92
207,-51.90,65.92
207,-51.90,65.95
207,-51.90,65.95
207,-51.90,65.99
207,-51.90,65.99
207,-51.90,66.02
207,-51.90,66.02
207,-51.90,66.06
207,-51.90,66.06
207,-51.90,66.09
207,-51.90,66.09
207,-51.90,66.13
207,-51.90,66.13
207,-51.90,66.16
207,-51.90,66.16
207,-51.90,66.20
207,-51.90,66.20
207,-51.90,66.23
207,-51.90,66.23
207,-51.90,66.27
207,-51.90,66.27
207,-51.90,66.30
207,-51.90,66.30
207,-51.90,606.34
207,-51.90,606.34
0,0.37,0.37
0,0.37,0.37
207,-51.90,66.41
207,-51.90,66.41
207,-51.90,66.44
207,-51.90,66.44
207,-51.90,66.48
207,-51.90,66.48
207,-51.90,66.51
207,-51.90,66.51
207,-51.90,66.55
207,-51.90,66.55
207,-51.90,66.58
207,-51.90,66.58
207,-51.90,66.62
207,-51.90,66.62
207,-51.90,66.65
207,-51.90,66.65
207,-51.90,66.69
207,-51.90,66.69
207,-51.90,66.72
207,-51.90,66.72
207,-51.90,66.76
207,-51.90,66.76
207,-51.90,66.79
207,-51.90,66.79
207,-51.90,66.83
207,-51.90,66.83
207,-51.90,66.86
207,-51.90,66.86
207,-51.90,66.90
207,-51.90,66.90
207,-51.90,66.93
207,-51.90,66.93
207,-51.90,66.97
207,-51.90,66.97
207,-51.90,67.00
207,-51.90,67.00
207,-51.90,607.04
207,-51.90,607.04
0,0.07,0.07
0,0.07,0.07
207,-51.90,67.11
207,-51.90,67.11
207,-51.90,67.14
207,-51.90,67.14
207,-51.90,67.18
207,-51.90,67.18
207,-51.90,67.21
207,-51.90,67.21
207,-51.90,67.25
207,-51.90,67.25
207,-51.90,67.28
207,-51.90,67.28
207,-51.90,67.32
207,-51.90,67.32
207,-51.90,67.35
207,-51.90,67.35
207,-51.90,67.39
207,-51.90,67.39
207,-51.90,67.42
207,-51.90,67.42
207,-51.90,67.46
207,-51.90,67.46
207,-51.90,67.49
207,-51.90,67.49
207,-51.90,67.53
207,-51.90,67.53
207,-51.90,67.56
207,-51.90,67.56
207,-51.90,67.60
207,-51.90,67.60
207,-51.90,67.63
207,-51.90,67.63
207,-51.90,67.67
207,-51.90,67.67
207,-51.90,67.70
207,-51.90,67.70
207,-51.90,607.74
207,-51.90,607.74
0,0.77,0.77
0,0.77,0.77
207,-51.90,67.81
207,-51.90,67.81
207,-51.90,67.84
207,-51.90,67.84
207,-51.90,67.88
207,-51.90,67.88
207,-51.90,67.91
207,-51.90,67.91
207,-51.90,67.95
207,-51.90,67.95
207,-51.90,67.98
207,-51.90,67.98
207,-51.90,68.02
207,-51.90,68.02
207,-51.90,68.05
207,-51.90,68.05
207,-51.90,68.09
207,-51.90,68.09
207,-51.90,68.12
207,-51.90,68.12
207,-51.90,68.16
207,-51.90,68.16
207,-51.90,68.19
207,-51.90,68.19
207,-51.90,68.23
207,-51.90,68.23
207,-51.90,68.26
207,-51.90,68.26
207,-51.90,68.30
207,-51.90,68.30
207,-51.90,68.33
207,-51.90,68.33
207,-51.90,68.37
207,-51.90,68.37
207,-51.90,68.40
207,-51.90,68.40
207,-51.90,608.44
207,-51.90,608.44
0,0.47,0.47
0,0.47,0.47
207,-51.90,68.51
207,-51.90,68.51
207,-51.90,68.54
207,-51.90,68.54
207,-51.90,68.58
207,-51.90,68.58
207,-51.90,68.61
207,-51.90,68.61
207,-51.90,68.65
207,-51.90,68.65
207,-51.90,68.68
207,-51.90,68.68
207,-51.90,68.72
207,-51.90,68.72
207,-51.90,68.75
207,-51.90,68.75
207,-51.90,68.79
207,-51.90,68.79
207,-51.90,68.82
207,-51.90,68.82
207,-51.90,68.86
207,-51.90,68.86
207,-51.90,68.89
207,-51.90,68.89
207,-51.90,68.93
207,-51.90,68.93
207,-51.90,68.96
207,-51.90,68.96
207,-51.90,69.00
207,-51.90,69.00
207,-51.90,69.03
207,-51.90,69.03
207,-51.90,69.07
207,-51.90,69.07
207,-51.90,69.10
207,-51.90,69.10
207,-51.90,609.14
207,-51.90,609.14
0,0.17,0.17
0,0.17,0.17
207,-51.90,69.21
207,-51.90,69.21
207,-51.90,69.24
207,-51.90,69.24
207,-51.90,69.28
207,-51.90,69.28
207,-51.90,69.31
207,-51.90,69.31
207,-51.90,69.35
207,-51.90,69.35
207,-51.90,69.38
207,-51.90,69.38
207,-51.90,69.42
207,-51.90,69.42
207,-51.90,69.45
207,-51.90,69.45
207,-51.90,69.49
207,-51.90,69.49
207,-51.90,69.52
207,-51.90,69.52
207,-51.90,69.56
207,-51.90,69.56
36,-54.34,69.59
36,-54.34,69.59
42,-53.83,69.63
42,-53.83,69.63
42,-53.83,69.66
42,-53.83,69.66
42,-53.83,69.69
42,-53.83,69.69
42,-53.83,69.73
42,-53.83,69.73
42,-53.83,69.76
42,-53.83,69.76
42,-53.83,69.80
42,-53.83,69.80
42,-53.83,69.83
42,-53.83,69.83
42,-53.83,69.86
42,-53.83,69.86
42,-53.83,69.90
42,-53.83,69.90
42,-53.83,69.93
42,-53.83,69.93
42,-53.83,69.97
42,-53.83,69.97
42,-53.83,70.00
42,-53.83,70.00
42,-53.83,70.03
42,-53.83,70.03
42,-53.83,70.07
42,-53.83,70.07
42,-53.83,70.10
42,-53.83,70.10
42,-53.83,70.10
0,0.00,0.00
0,0.00,0.00
42,-53.83,70.17
42,-53.83,70.17
42,-53.83,70.20
42,-53.83,70.20
42,-53.83,70.24
42,-53.83,70.24
42,-53.83,70.27
42,-53.83,70.27
42,-53.83,70.31
42,-53.83,70.31
19,-55.47,70.34
19,-55.47,70.34
62,-56.74,70.37
62,-56.74,70.37
62,-56.74,70.41
62,-56.74,70.41
62,-56.74,70.44
62,-56.74,70.44
135,-55.02,70.48
135,-55.02,70.48
206,-52.80,70.51
206,-52.80,70.51
246,-49.18,70.55
246,-49.18,70.55
259,-49.44,70.58
259,-49.44,70.58
268,-52.01,70.62
268,-52.01,70.62
285,-54.93,70.65
285,-54.93,70.65
295,-50.79,70.69
295,-50.79,70.69
305,-51.43,70.72
305,-51.43,70.72
317,-48.20,70.76
317,-48.20,70.76
317,-48.20,70.79
317,-48.20,70.79
317,-48.20,70.83
317,-48.20,70.83
317,-48.20,70.86
317,-48.20,70.86
317,-48.20,70.90
317,-48.20,70.90
317,-48.20,70.93
317,-48.20,70.93
357,-49.03,70.97
357,-49.03,70.97
26,-49.59,71.00
26,-49.59,71.00
38,-50.30,71.04
38,-50.30,71.04
38,-50.30,71.07
38,-50.30,71.07
38,-50.30,71.10
38,-50.30,71.10
38,-50.30,71.14
38,-50.30,71.14
38,-50.30,71.17
38,-50.30,71.17
38,-50.30,71.21
38,-50.30,71.21
85,-46.90,71.24
85,-46.90,71.24
109,-47.41,71.27
109,-47.41,71.27
118,-46.24,71.31
118,-46.24,71.31
127,-47.33,71.34
127,-47.33,71.34
127,-47.33,71.38
127,-47.33,71.38
127,-47.33,71.41
127,-47.33,71.41
127,-47.33,71.45
127,-47.33,71.45
155,-45.80,71.48
155,-45.80,71.48
175,-43.80,71.52
175,-43.80,71.52
186,-45.92,71.55
186,-45.92,71.55
194,-46.43,71.59
194,-46.43,71.59
200,-47.52,71.62
200,-47.52,71.62
200,-47.52,71.66
200,-47.52,71.66
200,-47.52,71.69
200,-47.52,71.69
232,-44.55,71.73
232,-44.55,71.73
243,-42.19,71.76
243,-42.19,71.76
251,-42.07,71.80
251,-42.07,71.80
251,-42.07,71.83
